date,ret,r_m,total_MV,PB,DivYield,PS,open,high,low,close,volume,turnover,BIAS,CCI,EMV,MA10,MA20,MACD,MTM6,MTM12,RSI,TRIX,VOSC,VRSI,VWAP
2017/4/14 0:00,-0.016178,-0.011232,0.4067818611682327,0.2947285468,-0.7833779263,0.11609148280000003,0.5284188362670341,0.4943214759933999,0.52605385044114,0.48489937435954955,-0.40796378010958856,0.5067653107,-0.46912482749999995,-0.38866958040000005,-0.6320029517,0.1244557959,0.13656148610000002,-0.4363264611,-0.48648136300000006,-0.35909775369999997,-0.5186874968999999,-0.5260091694,-0.3896158704,-0.44784466069999995,0.12647026
2017/4/17 0:00,-0.014717,-0.008217,0.3525189583326719,0.2873915326,-0.7862820709,0.08568822309999997,0.4739292571305086,0.4404218724300943,0.47120537276971775,0.44085512418726225,-0.4721044463145837,0.48818797140000003,-0.7730033226999999,-0.48793303550000006,-0.7192368564,0.1182825888,0.1281382836,-0.4723810976999999,-0.5677126682999999,-0.3947858543,-0.7935441236,-0.5825684293,-0.3669808938,-0.20891161600000002,0.1211715981
2017/4/18 0:00,-0.0032051,-0.007186,0.3551470379753298,0.25949662079999997,-0.8047696146,0.10045996940000002,0.44788506516554427,0.433754122756482,0.4703425442137565,0.44076843213650785,-0.5483361009043115,0.4516986660000001,-0.6387321241,-0.48504559359999994,-0.6860503417,0.12077024429999998,0.12188780110000001,-0.4841055529,-0.5690164595,-0.4791942724,-0.5911317676,-0.568705416,-0.43846308180000004,-0.4938332917,0.11894154139999999
2017/4/19 0:00,-0.0109273,-0.009645,0.3006392123072267,0.24820745169999997,-0.8062442699,0.09629971339999999,0.4351301346683707,0.4005463764863982,0.40775494772636084,0.3916542748379118,-0.38949332440028467,0.45425042060000004,-0.6358389212000001,-0.44808264659999997,-0.7996217047,0.1354077597,0.12425436320000001,-0.521026525,-0.5512280216,-0.49650081439999993,-0.529602721,-0.5959825784999999,-0.45638414699999996,-0.33704860389999997,0.1053221409
2017/4/20 0:00,0.0076628,0.000269,0.3441181288396361,0.24860556579999998,-0.8137155027,0.10043624529999999,0.396680683474962,0.39731411909803854,0.41368341147844134,0.43243203029388777,-0.4324341761910982,0.39973327309999995,-0.350505797,-0.3602506356,-0.5073160908000001,0.1323235378,0.1267420187,-0.5425031790999999,-0.47791003849999997,-0.46758477579999996,-0.5296891226,-0.6147605106999999,-0.5213168930000001,-0.16284917849999997,0.0986141301
2017/4/21 0:00,-0.0065168000000000005,-0.000809,0.30803992202242847,0.24255241879999997,-0.8131613630000001,0.09381205789999998,0.43356188118077765,0.39649950018138935,0.44588767711418925,0.40370724143941983,-0.6647427862065804,0.363423174,-0.48352121649999996,-0.34727683760000005,-0.4214140527,0.1264535564,0.118987107,-0.5163714099,-0.4550261411,-0.451436286,-0.6339698412,-0.6222996004,-0.4513715911,-0.3734596156,0.10108861129999999
2017/4/24 0:00,-0.0368261,-0.018204,0.20249965819206955,0.23036052389999995,-0.7861530848,0.08269488199999998,0.40586857567792833,0.3691490014103255,0.3198227769944996,0.2971384095670974,-0.43213396478757404,0.7223600399000001,-0.5745940979,-0.3879515558,-0.5862954094,0.103732186,0.1134257925,-0.5560438254,-0.4996957696,-0.535994637,-0.6167268096,-0.6310665989,-0.40668722190000006,0.3599285628,0.0964786208
2017/4/25 0:00,-0.003482000000000001,0.003208,0.21041649764023532,0.23890938119999997,-0.7735915936,0.07746092609999998,0.2922536029821282,0.2939984390199432,0.2977864095797304,0.297074275589639,-0.4394236538665185,0.6077310894,-0.44803036790000006,-0.4420948406,-0.6195637914,0.10365364270000002,0.1255756524,-0.6055243253,-0.5633862258,-0.6142522156,-0.5748363416,-0.6559957482,-0.35483168369999996,0.1531449058,0.08428409979999998
2017/4/26 0:00,-0.0008337999999999998,0.002338,0.20024647499907341,0.23386692169999995,-0.7763697921,0.079816727,0.2866352513419842,0.2834338465428082,0.3164115906149373,0.2880071888329875,-0.5643516176155536,0.40744389290000005,-0.4175709631,-0.33488582299999997,-0.665772285,0.09873803969999999,0.1255756524,-0.5881132806,-0.6597116654,-0.6185030011,-0.37244613800000004,-0.7181585274,-0.41442670560000006,-0.19248708639999998,0.09878078809999999
2017/4/27 0:00,-0.0084098,0.003446,0.16337760027196394,0.21757061010000003,-0.716597877,0.0743081275,0.19521016582137882,0.16615651690244274,0.1376100545372758,0.17387100965680746,-0.3174704786899262,0.4861229492,-0.7015144643,-0.7592002468,-1.0307347015,0.0837132924,0.11056527500000002,-0.6423974137,-0.7496603998,-0.6794970019,-0.6655566049,-0.7835287128999999,-0.5041249944,0.314747868,-0.009625537900000003
