"Markettype","Trdmnt","Cmretmdos"
"127","2003-01","0.096938"
"33","2003-01","0.095302"
"20","2003-01","0.095569"
"5","2003-02","0.009709"
"10","2003-02","-0.013802"
"15","2003-02","0.008248"
"21","2003-02","0.009709"
"31","2003-02","0.008248"
"63","2003-02","0.008248"
"37","2003-02","0.009709"
"47","2003-02","0.008248"
"53","2003-02","0.009709"
"69","2003-02","0.009709"
"79","2003-02","0.008248"
"85","2003-02","0.009709"
"95","2003-02","0.008248"
"101","2003-02","0.009709"
"111","2003-02","0.008248"
"117","2003-02","0.009709"
"127","2003-02","0.008248"
"33","2003-02","0.009179"
"20","2003-02","0.010513"
"5","2003-03","-0.013108"
"10","2003-03","-0.021426"
"15","2003-03","-0.013613"
"21","2003-03","-0.013108"
"31","2003-03","-0.013613"
"63","2003-03","-0.013613"
"37","2003-03","-0.013108"
"47","2003-03","-0.013613"
"53","2003-03","-0.013108"
"69","2003-03","-0.013108"
"79","2003-03","-0.013613"
"85","2003-03","-0.013108"
"95","2003-03","-0.013613"
"101","2003-03","-0.013108"
"111","2003-03","-0.013613"
"117","2003-03","-0.013108"
"127","2003-03","-0.013613"
"33","2003-03","-0.010162"
"20","2003-03","-0.017593"
"5","2003-04","-0.012056"
"10","2003-04","0.001217"
"15","2003-04","-0.011257"
"21","2003-04","-0.012056"
"31","2003-04","-0.011257"
"63","2003-04","-0.011257"
"37","2003-04","-0.012056"
"47","2003-04","-0.011257"
"53","2003-04","-0.012056"
"69","2003-04","-0.012056"
"79","2003-04","-0.011257"
"85","2003-04","-0.012056"
"95","2003-04","-0.011257"
"101","2003-04","-0.012056"
"111","2003-04","-0.011257"
"117","2003-04","-0.012056"
"127","2003-04","-0.011257"
"33","2003-04","-0.009245"
"20","2003-04","-0.016389"
"5","2003-05","0.043894"
"10","2003-05","0.033038"
"15","2003-05","0.043258"
"21","2003-05","0.043894"
"31","2003-05","0.043258"
"63","2003-05","0.043258"
"37","2003-05","0.043894"
"47","2003-05","0.043258"
"53","2003-05","0.043894"
"69","2003-05","0.043894"
"79","2003-05","0.043258"
"85","2003-05","0.043894"
"95","2003-05","0.043258"
"101","2003-05","0.043894"
"111","2003-05","0.043258"
"117","2003-05","0.043894"
"127","2003-05","0.043258"
"33","2003-05","0.039787"
"20","2003-05","0.050442"
"5","2003-06","-0.066751"
"10","2003-06","-0.039124"
"15","2003-06","-0.065117"
"21","2003-06","-0.066751"
"31","2003-06","-0.065117"
"63","2003-06","-0.065117"
"37","2003-06","-0.066751"
"47","2003-06","-0.065117"
"53","2003-06","-0.066751"
"69","2003-06","-0.066751"
"79","2003-06","-0.065117"
"85","2003-06","-0.066751"
"95","2003-06","-0.065117"
"101","2003-06","-0.066751"
"111","2003-06","-0.065117"
"117","2003-06","-0.066751"
"127","2003-06","-0.065117"
"33","2003-06","-0.059196"
"20","2003-06","-0.078647"
"5","2003-07","-0.012271"
"10","2003-07","0.062421"
"15","2003-07","-0.007827"
"21","2003-07","-0.012271"
"31","2003-07","-0.007827"
"63","2003-07","-0.007827"
"37","2003-07","-0.012271"
"47","2003-07","-0.007827"
"53","2003-07","-0.012271"
"69","2003-07","-0.012271"
"79","2003-07","-0.007827"
"85","2003-07","-0.012271"
"95","2003-07","-0.007827"
"101","2003-07","-0.012271"
"111","2003-07","-0.007827"
"117","2003-07","-0.012271"
"127","2003-07","-0.007827"
"33","2003-07","-0.009309"
"20","2003-07","-0.017052"
"5","2003-08","-0.031015"
"10","2003-08","-0.062299"
"15","2003-08","-0.032932"
"21","2003-08","-0.031015"
"31","2003-08","-0.032932"
"63","2003-08","-0.032932"
"37","2003-08","-0.031015"
"47","2003-08","-0.032932"
"53","2003-08","-0.031015"
"69","2003-08","-0.031015"
"79","2003-08","-0.032932"
"85","2003-08","-0.031015"
"95","2003-08","-0.032932"
"101","2003-08","-0.031015"
"111","2003-08","-0.032932"
"117","2003-08","-0.031015"
"127","2003-08","-0.032932"
"33","2003-08","-0.035732"
"20","2003-08","-0.023247"
"5","2003-09","-0.043320"
"10","2003-09","0.002641"
"15","2003-09","-0.040615"
"21","2003-09","-0.043320"
"31","2003-09","-0.040615"
"63","2003-09","-0.040615"
"37","2003-09","-0.043320"
"47","2003-09","-0.040615"
"53","2003-09","-0.043320"
"69","2003-09","-0.043320"
"79","2003-09","-0.040615"
"85","2003-09","-0.043320"
"95","2003-09","-0.040615"
"101","2003-09","-0.043320"
"111","2003-09","-0.040615"
"117","2003-09","-0.043320"
"127","2003-09","-0.040615"
"33","2003-09","-0.042045"
"20","2003-09","-0.045406"
"5","2003-10","-0.037872"
"10","2003-10","0.117549"
"15","2003-10","-0.028422"
"21","2003-10","-0.037872"
"31","2003-10","-0.028422"
"63","2003-10","-0.028422"
"37","2003-10","-0.037872"
"47","2003-10","-0.028422"
"53","2003-10","-0.037872"
"69","2003-10","-0.037872"
"79","2003-10","-0.028422"
"85","2003-10","-0.037872"
"95","2003-10","-0.028422"
"101","2003-10","-0.037872"
"111","2003-10","-0.028422"
"117","2003-10","-0.037872"
"127","2003-10","-0.028422"
"33","2003-10","-0.036815"
"20","2003-10","-0.039644"
"5","2003-11","0.020756"
"10","2003-11","0.024685"
"15","2003-11","0.021029"
"21","2003-11","0.020756"
"31","2003-11","0.021029"
"63","2003-11","0.021029"
"37","2003-11","0.020756"
"47","2003-11","0.021029"
"53","2003-11","0.020756"
"69","2003-11","0.020756"
"79","2003-11","0.021029"
"85","2003-11","0.020756"
"95","2003-11","0.021029"
"101","2003-11","0.020756"
"111","2003-11","0.021029"
"117","2003-11","0.020756"
"127","2003-11","0.021029"
"33","2003-11","0.023363"
"20","2003-11","0.016362"
"5","2003-12","0.027170"
"10","2003-12","-0.008727"
"15","2003-12","0.024695"
"21","2003-12","0.027170"
"31","2003-12","0.024695"
"63","2003-12","0.024695"
"37","2003-12","0.027170"
"47","2003-12","0.024695"
"53","2003-12","0.027170"
"69","2003-12","0.027170"
"79","2003-12","0.024695"
"85","2003-12","0.027170"
"95","2003-12","0.024695"
"101","2003-12","0.027170"
"111","2003-12","0.024695"
"117","2003-12","0.027170"
"127","2003-12","0.024695"
"33","2003-12","0.033760"
"20","2003-12","0.015921"
"5","2004-01","0.074641"
"10","2004-01","0.077251"
"15","2004-01","0.074814"
"21","2004-01","0.074641"
"31","2004-01","0.074814"
"63","2004-01","0.074814"
"37","2004-01","0.074641"
"47","2004-01","0.074814"
"53","2004-01","0.074641"
"69","2004-01","0.074641"
"79","2004-01","0.074814"
"85","2004-01","0.074641"
"95","2004-01","0.074814"
"101","2004-01","0.074641"
"111","2004-01","0.074814"
"117","2004-01","0.074641"
"127","2004-01","0.074814"
"33","2004-01","0.076273"
"20","2004-01","0.071811"
"5","2004-02","0.071456"
"10","2004-02","0.033117"
"15","2004-02","0.068921"
"21","2004-02","0.071456"
"31","2004-02","0.068921"
"63","2004-02","0.068921"
"37","2004-02","0.071456"
"47","2004-02","0.068921"
"53","2004-02","0.071456"
"69","2004-02","0.071456"
"79","2004-02","0.068921"
"85","2004-02","0.071456"
"95","2004-02","0.068921"
"101","2004-02","0.071456"
"111","2004-02","0.068921"
"117","2004-02","0.071456"
"127","2004-02","0.068921"
"33","2004-02","0.059366"
"20","2004-02","0.092317"
"5","2004-03","0.032342"
"10","2004-03","-0.007284"
"15","2004-03","0.029817"
"21","2004-03","0.032342"
"31","2004-03","0.029817"
"63","2004-03","0.029817"
"37","2004-03","0.032342"
"47","2004-03","0.029817"
"53","2004-03","0.032342"
"69","2004-03","0.032342"
"79","2004-03","0.029817"
"85","2004-03","0.032342"
"95","2004-03","0.029817"
"101","2004-03","0.032342"
"111","2004-03","0.029817"
"117","2004-03","0.032342"
"127","2004-03","0.029817"
"33","2004-03","0.029484"
"20","2004-03","0.037133"
"5","2004-04","-0.099249"
"10","2004-04","-0.109309"
"15","2004-04","-0.099863"
"21","2004-04","-0.099249"
"31","2004-04","-0.099863"
"63","2004-04","-0.099863"
"37","2004-04","-0.099249"
"47","2004-04","-0.099863"
"53","2004-04","-0.099249"
"69","2004-04","-0.099249"
"79","2004-04","-0.099863"
"85","2004-04","-0.099249"
"95","2004-04","-0.099863"
"101","2004-04","-0.099249"
"111","2004-04","-0.099863"
"117","2004-04","-0.099249"
"127","2004-04","-0.099863"
"33","2004-04","-0.090800"
"20","2004-04","-0.113459"
"5","2004-05","-0.022918"
"10","2004-05","0.006506"
"15","2004-05","-0.021097"
"21","2004-05","-0.022918"
"31","2004-05","-0.021097"
"63","2004-05","-0.021097"
"37","2004-05","-0.022918"
"47","2004-05","-0.021097"
"53","2004-05","-0.022918"
"69","2004-05","-0.022918"
"79","2004-05","-0.021097"
"85","2004-05","-0.022918"
"95","2004-05","-0.021097"
"101","2004-05","-0.022918"
"111","2004-05","-0.021097"
"117","2004-05","-0.022918"
"127","2004-05","-0.021097"
"33","2004-05","-0.027411"
"20","2004-05","-0.015123"
"5","2004-06","-0.113085"
"10","2004-06","-0.092188"
"15","2004-06","-0.111769"
"21","2004-06","-0.113085"
"31","2004-06","-0.111769"
"63","2004-06","-0.111769"
"37","2004-06","-0.113085"
"47","2004-06","-0.111769"
"53","2004-06","-0.113085"
"69","2004-06","-0.113085"
"79","2004-06","-0.111769"
"85","2004-06","-0.113085"
"95","2004-06","-0.111769"
"101","2004-06","-0.113085"
"111","2004-06","-0.111769"
"117","2004-06","-0.113085"
"127","2004-06","-0.111769"
"33","2004-06","-0.110627"
"20","2004-06","-0.117345"
"5","2004-07","-0.003521"
"10","2004-07","0.030528"
"15","2004-07","-0.001423"
"21","2004-07","-0.003521"
"31","2004-07","-0.001423"
"63","2004-07","-0.001423"
"37","2004-07","-0.003521"
"47","2004-07","-0.001423"
"53","2004-07","-0.003521"
"69","2004-07","-0.003521"
"79","2004-07","-0.001423"
"85","2004-07","-0.003521"
"95","2004-07","-0.001423"
"101","2004-07","-0.003521"
"111","2004-07","-0.001423"
"117","2004-07","-0.003521"
"127","2004-07","-0.001423"
"33","2004-07","-0.003830"
"20","2004-07","-0.002982"
"5","2004-08","-0.044418"
"10","2004-08","-0.066332"
"15","2004-08","-0.045778"
"21","2004-08","-0.044418"
"31","2004-08","-0.045778"
"63","2004-08","-0.045778"
"37","2004-08","-0.044418"
"47","2004-08","-0.045778"
"53","2004-08","-0.044418"
"69","2004-08","-0.044418"
"79","2004-08","-0.045778"
"85","2004-08","-0.044418"
"95","2004-08","-0.045778"
"101","2004-08","-0.044418"
"111","2004-08","-0.045778"
"117","2004-08","-0.044418"
"127","2004-08","-0.045778"
"33","2004-08","-0.042356"
"20","2004-08","-0.048041"
"5","2004-09","0.053348"
"10","2004-09","0.079593"
"15","2004-09","0.054929"
"21","2004-09","0.053348"
"31","2004-09","0.054929"
"63","2004-09","0.054929"
"37","2004-09","0.053348"
"47","2004-09","0.054929"
"53","2004-09","0.053348"
"69","2004-09","0.053348"
"79","2004-09","0.054929"
"85","2004-09","0.053348"
"95","2004-09","0.054929"
"101","2004-09","0.053348"
"111","2004-09","0.054929"
"117","2004-09","0.053348"
"127","2004-09","0.054929"
"33","2004-09","0.048137"
"20","2004-09","0.062567"
"5","2004-10","-0.054755"
"10","2004-10","-0.072513"
"15","2004-10","-0.055842"
"21","2004-10","-0.054755"
"31","2004-10","-0.055842"
"63","2004-10","-0.055842"
"37","2004-10","-0.054755"
"47","2004-10","-0.055842"
"53","2004-10","-0.054755"
"69","2004-10","-0.054755"
"79","2004-10","-0.055842"
"85","2004-10","-0.054755"
"95","2004-10","-0.055842"
"101","2004-10","-0.054755"
"111","2004-10","-0.055842"
"117","2004-10","-0.054755"
"127","2004-10","-0.055842"
"33","2004-10","-0.052675"
"20","2004-10","-0.058364"
"5","2004-11","0.022747"
"10","2004-11","0.013280"
"15","2004-11","0.022175"
"21","2004-11","0.022747"
"31","2004-11","0.022175"
"63","2004-11","0.022175"
"37","2004-11","0.022747"
"47","2004-11","0.022175"
"53","2004-11","0.022747"
"69","2004-11","0.022747"
"79","2004-11","0.022175"
"85","2004-11","0.022747"
"95","2004-11","0.022175"
"101","2004-11","0.022747"
"111","2004-11","0.022175"
"117","2004-11","0.022747"
"127","2004-11","0.022175"
"33","2004-11","0.023901"
"20","2004-11","0.020718"
"5","2004-12","-0.068523"
"10","2004-12","-0.080547"
"15","2004-12","-0.069243"
"21","2004-12","-0.068523"
"31","2004-12","-0.069243"
"63","2004-12","-0.069243"
"37","2004-12","-0.068523"
"47","2004-12","-0.069243"
"53","2004-12","-0.068523"
"69","2004-12","-0.068523"
"79","2004-12","-0.069243"
"85","2004-12","-0.068523"
"95","2004-12","-0.069243"
"101","2004-12","-0.068523"
"111","2004-12","-0.069243"
"117","2004-12","-0.068523"
"127","2004-12","-0.069243"
"33","2004-12","-0.062890"
"20","2004-12","-0.078417"
"5","2005-01","-0.058878"
"10","2005-01","0.013807"
"15","2005-01","-0.054586"
"21","2005-01","-0.058878"
"31","2005-01","-0.054586"
"63","2005-01","-0.054586"
"37","2005-01","-0.058878"
"47","2005-01","-0.054586"
"53","2005-01","-0.058878"
"69","2005-01","-0.058878"
"79","2005-01","-0.054586"
"85","2005-01","-0.058878"
"95","2005-01","-0.054586"
"101","2005-01","-0.058878"
"111","2005-01","-0.054586"
"117","2005-01","-0.058878"
"127","2005-01","-0.054586"
"33","2005-01","-0.057314"
"20","2005-01","-0.061669"
"5","2005-02","0.095773"
"10","2005-02","0.110144"
"15","2005-02","0.096680"
"21","2005-02","0.095773"
"31","2005-02","0.096680"
"63","2005-02","0.096680"
"37","2005-02","0.095773"
"47","2005-02","0.096680"
"53","2005-02","0.095773"
"69","2005-02","0.095773"
"79","2005-02","0.096680"
"85","2005-02","0.095773"
"95","2005-02","0.096680"
"101","2005-02","0.095773"
"111","2005-02","0.096680"
"117","2005-02","0.095773"
"127","2005-02","0.096680"
"33","2005-02","0.092660"
"20","2005-02","0.101367"
"5","2005-03","-0.106049"
"10","2005-03","-0.030452"
"15","2005-03","-0.101228"
"21","2005-03","-0.106049"
"31","2005-03","-0.101228"
"63","2005-03","-0.101228"
"37","2005-03","-0.106049"
"47","2005-03","-0.101228"
"53","2005-03","-0.106049"
"69","2005-03","-0.106049"
"79","2005-03","-0.101228"
"85","2005-03","-0.106049"
"95","2005-03","-0.101228"
"101","2005-03","-0.106049"
"111","2005-03","-0.101228"
"117","2005-03","-0.106049"
"127","2005-03","-0.101228"
"33","2005-03","-0.107033"
"20","2005-03","-0.104291"
"5","2005-04","-0.030840"
"10","2005-04","-0.018611"
"15","2005-04","-0.029949"
"21","2005-04","-0.030840"
"31","2005-04","-0.029949"
"63","2005-04","-0.029949"
"37","2005-04","-0.030840"
"47","2005-04","-0.029949"
"53","2005-04","-0.030840"
"69","2005-04","-0.030840"
"79","2005-04","-0.029949"
"85","2005-04","-0.030840"
"95","2005-04","-0.029949"
"101","2005-04","-0.030840"
"111","2005-04","-0.029949"
"117","2005-04","-0.030840"
"127","2005-04","-0.029949"
"33","2005-04","-0.025784"
"20","2005-04","-0.039844"
"5","2005-05","-0.069226"
"10","2005-05","-0.087261"
"15","2005-05","-0.070547"
"21","2005-05","-0.069226"
"31","2005-05","-0.070547"
"63","2005-05","-0.070547"
"37","2005-05","-0.069226"
"47","2005-05","-0.070547"
"53","2005-05","-0.069226"
"69","2005-05","-0.069226"
"79","2005-05","-0.070547"
"85","2005-05","-0.069226"
"95","2005-05","-0.070547"
"101","2005-05","-0.069226"
"111","2005-05","-0.070547"
"117","2005-05","-0.069226"
"127","2005-05","-0.070547"
"33","2005-05","-0.065879"
"20","2005-05","-0.075278"
"5","2005-06","0.013152"
"10","2005-06","-0.007877"
"15","2005-06","0.011667"
"21","2005-06","0.013152"
"31","2005-06","0.011667"
"63","2005-06","0.011667"
"37","2005-06","0.013152"
"47","2005-06","0.011667"
"53","2005-06","0.013152"
"69","2005-06","0.013152"
"79","2005-06","0.011667"
"85","2005-06","0.013152"
"95","2005-06","0.011667"
"101","2005-06","0.013152"
"111","2005-06","0.011667"
"117","2005-06","0.013152"
"127","2005-06","0.011667"
"33","2005-06","0.023970"
"20","2005-06","-0.006932"
"5","2005-07","-0.017692"
"10","2005-07","0.003586"
"15","2005-07","-0.016271"
"21","2005-07","-0.017692"
"31","2005-07","-0.016271"
"63","2005-07","-0.016271"
"37","2005-07","-0.017692"
"47","2005-07","-0.016271"
"53","2005-07","-0.017692"
"69","2005-07","-0.017692"
"79","2005-07","-0.016271"
"85","2005-07","-0.017692"
"95","2005-07","-0.016271"
"101","2005-07","-0.017692"
"111","2005-07","-0.016271"
"117","2005-07","-0.017692"
"127","2005-07","-0.016271"
"33","2005-07","-0.014468"
"20","2005-07","-0.023824"
"5","2005-08","0.088438"
"10","2005-08","0.042193"
"15","2005-08","0.085443"
"21","2005-08","0.088438"
"31","2005-08","0.085443"
"63","2005-08","0.085443"
"37","2005-08","0.088438"
"47","2005-08","0.085443"
"53","2005-08","0.088438"
"69","2005-08","0.088438"
"79","2005-08","0.085443"
"85","2005-08","0.088438"
"95","2005-08","0.085443"
"101","2005-08","0.088438"
"111","2005-08","0.085443"
"117","2005-08","0.088438"
"127","2005-08","0.085443"
"33","2005-08","0.083632"
"20","2005-08","0.097725"
"5","2005-09","0.004711"
"10","2005-09","0.025392"
"15","2005-09","0.005992"
"21","2005-09","0.004711"
"31","2005-09","0.005992"
"63","2005-09","0.005992"
"37","2005-09","0.004711"
"47","2005-09","0.005992"
"53","2005-09","0.004711"
"69","2005-09","0.004711"
"79","2005-09","0.005992"
"85","2005-09","0.004711"
"95","2005-09","0.005992"
"101","2005-09","0.004711"
"111","2005-09","0.005992"
"117","2005-09","0.004711"
"127","2005-09","0.005992"
"33","2005-09","0.003395"
"20","2005-09","0.007215"
"5","2005-10","-0.050994"
"10","2005-10","-0.139401"
"15","2005-10","-0.056602"
"21","2005-10","-0.050994"
"31","2005-10","-0.056602"
"63","2005-10","-0.056602"
"37","2005-10","-0.050994"
"47","2005-10","-0.056602"
"53","2005-10","-0.050994"
"69","2005-10","-0.050994"
"79","2005-10","-0.056602"
"85","2005-10","-0.050994"
"95","2005-10","-0.056602"
"101","2005-10","-0.050994"
"111","2005-10","-0.056602"
"117","2005-10","-0.050994"
"127","2005-10","-0.056602"
"33","2005-10","-0.052000"
"20","2005-10","-0.049082"
"5","2005-11","-0.001549"
"10","2005-11","0.023417"
"15","2005-11","-0.000107"
"21","2005-11","-0.001549"
"31","2005-11","-0.000107"
"63","2005-11","-0.000107"
"37","2005-11","-0.001549"
"47","2005-11","-0.000107"
"53","2005-11","-0.001549"
"69","2005-11","-0.001549"
"79","2005-11","-0.000107"
"85","2005-11","-0.001549"
"95","2005-11","-0.000107"
"101","2005-11","-0.001549"
"111","2005-11","-0.000107"
"117","2005-11","-0.001549"
"127","2005-11","-0.000107"
"33","2005-11","-0.002341"
"20","2005-11","-0.000054"
"5","2005-12","0.050636"
"10","2005-12","0.013669"
"15","2005-12","0.048448"
"21","2005-12","0.050636"
"31","2005-12","0.048448"
"63","2005-12","0.048448"
"37","2005-12","0.050636"
"47","2005-12","0.048448"
"53","2005-12","0.050636"
"69","2005-12","0.050636"
"79","2005-12","0.048448"
"85","2005-12","0.050636"
"95","2005-12","0.048448"
"101","2005-12","0.050636"
"111","2005-12","0.048448"
"117","2005-12","0.050636"
"127","2005-12","0.048448"
"33","2005-12","0.047569"
"20","2005-12","0.056489"
"5","2006-01","0.095758"
"10","2006-01","0.315882"
"15","2006-01","0.108479"
"21","2006-01","0.095758"
"31","2006-01","0.108479"
"63","2006-01","0.108479"
"37","2006-01","0.095758"
"47","2006-01","0.108479"
"53","2006-01","0.095758"
"69","2006-01","0.095758"
"79","2006-01","0.108479"
"85","2006-01","0.095758"
"95","2006-01","0.108479"
"101","2006-01","0.095758"
"111","2006-01","0.108479"
"117","2006-01","0.095758"
"127","2006-01","0.108479"
"33","2006-01","0.090162"
"20","2006-01","0.106445"
"5","2006-02","0.034513"
"10","2006-02","0.007325"
"15","2006-02","0.032635"
"21","2006-02","0.034513"
"31","2006-02","0.032635"
"63","2006-02","0.032635"
"37","2006-02","0.034513"
"47","2006-02","0.032635"
"53","2006-02","0.034513"
"69","2006-02","0.034513"
"79","2006-02","0.032635"
"85","2006-02","0.034513"
"95","2006-02","0.032635"
"101","2006-02","0.034513"
"111","2006-02","0.032635"
"117","2006-02","0.034513"
"127","2006-02","0.032635"
"33","2006-02","0.031884"
"20","2006-02","0.039571"
"5","2006-03","0.017107"
"10","2006-03","0.041891"
"15","2006-03","0.018780"
"21","2006-03","0.017107"
"31","2006-03","0.018780"
"63","2006-03","0.018780"
"37","2006-03","0.017107"
"47","2006-03","0.018780"
"53","2006-03","0.017107"
"69","2006-03","0.017107"
"79","2006-03","0.018780"
"85","2006-03","0.017107"
"95","2006-03","0.018780"
"101","2006-03","0.017107"
"111","2006-03","0.018780"
"117","2006-03","0.017107"
"127","2006-03","0.018780"
"33","2006-03","0.010566"
"20","2006-03","0.029136"
