"Indexcd","Idxinfo01","Idxinfo06","Idxinfo09","Idxinfo11"
"HSCICS","恒生综合行业指数-必需性消费","","","2006-09-11"
"HSCIE","恒生综合行业指数-能源业","","","2006-09-11"
"HSCIF","恒生综合行业指数-金融业","","","2006-09-11"
"HSCIH","恒生综合行业指数-医疗保健业","","","2006-09-11"
"HSCIIG","恒生综合行业指数-工业","","","2006-09-11"
"HSCIIT","恒生综合行业指数-资讯科技业","","","2006-09-11"
"HSCIM","恒生综合行业指数-原材料业","","","2006-09-11"
"HSCIPC","恒生综合行业指数-地产建筑业","","","2006-09-11"
"HSCIS","恒生综合行业指数-消费者服务业","","","2006-09-11"
"HSCIT","恒生综合行业指数-电讯业","","","2006-09-11"
"HSCIU","恒生综合行业指数-公用事业","","","2006-09-11"
"HSCIUT","恒生综合功能指数","","","9999-12-31"
"HSCNE","恒生中国新经济指数","","4","2018-09-03"
"HSCSHEI","恒生中国国有企业指数","","4","2019-08-05"
"HSDII","恒生防御行业指数","","","2020-06-22"
"HSESG50","恒生ESG50指数","","4","2020-07-27"
"HSEWI","恒生等权重指数","","4","2012-06-04"
"HSFCCI","恒生外国公司综合指数","","","2011-09-05"
"HSFI","恒生期货指数","","","2014-10-20"
"HSFM25","恒生中国(香港上市)25指数","","","2003-01-20"
"HSFRFI","恒生期货人民币外汇指数","","","2014-10-20"
"HSGCI","恒生环球综合指数","","","2011-09-05"
"HSH35","恒生香港35","","","2003-01-20"
"HSH40","恒生H40参考指数","","","2018-03-05"
"HSHBI","恒生增幅指数","","","2013-03-18"
"HSHCI","恒生医疗保健指数","","","2015-08-17"
"HSHDYI","恒生高股息率指数","","","2012-12-10"
"HSHFI","恒生中国H股金融行业指数","","","2006-11-27"
"HSHKBIO","恒生香港上市生物科技指数","","4","2019-12-16"
"HSHKI","恒生港股通指数","","4","2016-12-05"
"HSHKMS","恒生港股通中小型股指数","","4","2016-12-05"
"HSHKS","恒生港股通小型股指数","","4","2016-12-05"
"HSHKS50","恒生港股通高持50指数","","4","2021-03-29"
"HSHYLV","恒生港股通高股息低波动指数","","4","2017-05-08"
"HSI","恒生指数","","4","1969-11-24"
"HSI2SI","恒指2倍短仓指数","","","2008-09-01"
"HSIB1407","恒生通胀挂钩债券1407总回报指数","","","2013-10-07"
"HSIB1506","恒生通胀挂钩债券1506总回报指数","","","2013-10-07"
"HSIB1606","恒生通胀挂钩债券1606总回报指数","","","2013-10-07"
"HSIB1708","恒生通胀挂钩债券1708总回报指数","","","2014-08-12"
"HSIB1808","恒生通胀挂钩债券1808总回报指数","","","2015-08-10"
"HSIB1906","恒生通胀挂钩债券1906总回报指数","","","2016-06-21"
"HSIBCI","恒生通胀挂钩债券综合总回报指数","","","2013-10-07"
"HSICC","恒指备兑认购期权指数","","4","2019-06-24"
"HSICIGTRI","恒生工商业分类指数(总股息累计指数)","","4","2004-10-11"
"HSICINTRI","恒生工商业分类指数(净股息累计指数)","","4","2018-08-20"
"HSIDPI","恒指股息点指数","","","2010-07-12"
"HSIESG","恒指ESG指数","","4","2019-05-14"
"HSIESGS","恒指ESG增强指数","","4","2021-11-29"
"HSIEURD","恒指欧罗每日对冲指数","","4","2019-08-05"
"HSIEURH","恒指欧罗对冲指数","","4","2018-05-28"
"HSIFGTRI","恒生金融分类指数(总股息累计指数)","","4","2004-10-11"
"HSIFNTRI","恒生金融分类指数(净股息累计指数)","","4","2018-08-20"
"HSIGBPH","恒指英镑对冲指数","","4","2018-05-28"
"HSIGTRI","恒生指数(总股息累计指数)","","4","2004-10-11"
"HSII","恒生基础建设指数","","","2013-07-22"
"HSIII","恒生互联网科技业指数","","","2015-08-17"
"HSIJPYH","恒指日圆对冲指数","","4","2018-05-28"
"HSILI","恒指杠杆指数","","","2008-09-01"
"HSILOWC","恒指低碳指数","","4","2021-11-29"
"HSINCC","恒指净股息累计备兑认购期权指数","","4","2019-06-24"
"HSINOCC","恒指净股息累计5%价外备兑认购期权指数","","4","2019-06-24"
"HSINTRI","恒生指数(净股息累计指数)","","4","2018-08-20"
"HSIOCC","恒指5%价外备兑认购期权指数","","4","2019-06-24"
"HSIPGTRI","恒生地产分类指数(总股息累计指数)","","4","2004-10-11"
"HSIPNTRI","恒生地产分类指数(净股息累计指数)","","4","2018-08-20"
"HSIRMBH","恒指人民币对冲指数","","4","2018-05-28"
"HSISI","恒指短仓指数","","","2008-09-01"
"HSISUI","恒指ESG增强精选指数","","4","2021-11-29"
"HSITHI","恒生资讯科技器材指数","","","2015-07-13"
"HSIUGTRI","恒生公用事业分类指数(总股息累计指数)","","4","2004-10-11"
"HSIUNTRI","恒生公用事业分类指数(净股息累计指数)","","4","2018-08-20"
"HSLI","恒生综合大型股指数","","","2001-10-03"
"HSLITR","恒生综合大盘头总营业额指数","","","9999-12-31"
"HSLMEMQ","恒生大中型股等权重混合因子(QVLM)指数","","4","2021-12-06"
"HSLMI","恒生综合大中型股指数","","","2015-06-08"
"HSLMIV","恒生大中型股(可投资)指数","","4","2020-10-19"
"HSLMLCI","恒生大中型股低波幅全选指数","","4","2021-01-18"
"HSLMLSI","恒生大中型股低波幅智选指数","","4","2021-01-18"
"HSLMMCI","恒生大中型股动量全选指数","","4","2021-01-18"
"HSLMMOI","恒生大中型股动量50指数","","4","2019-12-16"
"HSLMMOTI","恒生大中型股动量偏向指数","","4","2019-12-16"
"HSLMMSI","恒生大中型股动量智选指数","","4","2021-01-18"
"HSLMQCI","恒生大中型股质量全选指数","","4","2021-01-18"
"HSLMQSI","恒生大中型股质量智选指数","","4","2021-01-18"
"HSLMRMQ","恒生大中型股风险平价混合因子(QVLM)指数","","4","2021-12-06"
"HSLMSCI","恒生大中型股规模全选指数","","4","2021-01-18"
"HSLMSSI","恒生大中型股规模智选指数","","4","2021-01-18"
"HSLMVAI","恒生大中型股价值50指数","","4","2020-05-18"
"HSLMVATI","恒生大中型股价值偏向指数","","4","2020-05-18"
"HSLMVCI","恒生大中型股价值全选指数","","4","2021-01-18"
"HSLMVSI","恒生大中型股价值智选指数","","4","2021-01-18"
"HSLMYCI","恒生大中型股股息率全选指数","","4","2021-01-18"
"HSLMYSI","恒生大中型股股息率智选指数","","4","2021-01-18"
"HSLVI","恒生低波幅指数","","","2013-03-18"
"HSM100","恒生中国(香港上市)100指数","","","2002-09-23"
"HSMBI","恒生中国内地银行指数","","","2015-07-13"
"HSMCGI","恒生中国内地消费品制造业指数","","","2013-07-22"
"HSMCHYI","恒生中国内地企业高股息率指数","","4","2019-09-09"
"HSMHI","恒生中国内地医疗保健指数","","","2015-07-13"
"HSMHSUS","恒生内地及香港可持续发展企业指数","","","2010-07-26"
"HSMI","恒生综合中型股指数","","","2001-10-03"
"HSMITR","恒生综合中型企业总营业额指数","","","9999-12-31"
"HSMOGI","恒生中国内地石油及天然气指数","","","2015-07-13"
"HSMPI","恒生中国内地地产指数","","","2015-07-13"
"HSMSI","恒生综合中小型股指数","","","2015-06-08"
"HSNC","恒生工商业分类指数","","4","1985-01-02"
"HSNCON","恒生新消费指数","","4","2021-07-26"
"HSNF","恒生金融分类指数","","4","1985-01-02"
"HSNP","恒生地产分类指数","","4","1985-01-02"
"HSNRI","恒生天然资源指数","","","2013-07-22"
"HSNU","恒生公用事业分类指数","","4","1985-01-02"
"HSPSM","恒生物业服务及管理指数","","4","2021-04-19"
"HSQGLV","恒生港股通质量成长低波动指数","","4","2018-01-22"
"HSREIT","恒生房地产基金指数","","","2008-10-27"
"HSSCB50","恒生沪深港通生物科技50指数","","4","2020-03-23"
"HSSCBBA","恒生港股通大湾区指数","","4","2018-10-08"
"HSSCBI","恒生港股通中国内地银行指数","","4","2017-02-13"
"HSSCC80","恒生沪深港通中国80指数","","4","2021-05-03"
"HSSCHI","恒生港股通中国内地医疗保健指数","","4","2019-01-21"
"HSSCHK","恒生全港股通指数","","4","2019-12-16"
"HSSCHKC","恒生港股通香港公司指数","","4","2017-11-20"
"HSSCHKY","恒生港股通高股息率指数","","4","2019-11-18"
"HSSCLCI","恒生沪深港通中国低波幅全选指数","","4","2021-09-20"
"HSSCLSI","恒生沪深港通中国低波幅智选指数","","4","2021-09-20"
"HSSCMCI","恒生沪深港通中国动量全选指数","","4","2021-09-20"
"HSSCMLC","恒生港股通中国内地公司指数","","4","2017-11-20"
"HSSCMSI","恒生沪深港通中国动量智选指数","","4","2021-09-20"
"HSSCNAH","恒生港股通非AH股公司指数","","4","2017-11-20"
"HSSCNE","恒生港股通新经济指数","","4","2018-01-08"
"HSSCQCI","恒生沪深港通中国质量全选指数","","4","2021-09-20"
"HSSCQSI","恒生沪深港通中国质量智选指数","","4","2021-09-20"
"HSSCSCI","恒生沪深港通中国规模全选指数","","4","2021-09-20"
"HSSCSSI","恒生沪深港通中国规模智选指数","","4","2021-09-20"
"HSSCSTI","恒生沪深港通细分行业龙头指数","","4","2018-09-03"
"HSSCT","恒生港股通中国科技指数","","4","2020-02-17"
"HSSCVCI","恒生沪深港通中国价值全选指数","","4","2021-09-20"
"HSSCVSI","恒生沪深港通中国价值智选指数","","4","2021-09-20"
"HSSCYCI","恒生沪深港通中国股息率全选指数","","4","2021-09-20"
"HSSCYSI","恒生沪深港通中国股息率智选指数","","4","2021-09-20"
"HSSI","恒生综合小型股指数","","","2001-10-03"
"HSSIV","恒生小型股(可投资)指数","","4","2020-10-19"
"HSSNCON","恒生沪深港新消费指数","","4","2021-07-26"
"HSSSCHD","恒生沪深港(特选企业)高股息率指数","","4","2021-08-23"
"HSSSHAE","恒生沪深港智能及电动车指数","","4","2021-03-29"
"HSSSHCE","恒生沪深港清洁能源指数","","4","2021-03-29"
"HSSSHEC","恒生沪深港电子商贸指数","","4","2020-10-19"
"HSSSHGZ","恒生沪深港Z世代指数","","4","2021-08-23"
"HSSSHID","恒生沪深港创新药精选50指数","","4","2020-03-30"
"HSSSHNC","恒生沪深港新世代通讯指数","","4","2020-10-19"
"HSSSHSC","恒生沪深港(特选企业)300指数","","4","2020-09-21"
"HSSSHTS","恒生沪深港科技精选50指数","","4","2020-11-23"
"HSSSI","恒生软件服务指数","","","2015-07-13"
"HSSUS","恒生可持续发展企业指数","","","2010-07-26"
"HSSUSB","恒生可持续发展企业基准指数","","","2011-09-05"
"HST2LT","恒生科指股息累计2倍杠杆指数","","4","2021-06-21"
"HST2SI","恒生科指2倍短仓指数","","4","2021-06-21"
"HSTECF2L","恒生科指期货2倍杠杆指数","","4","2021-04-12"
"HSTECF2S","恒生科指期货2倍短仓指数","","4","2021-04-12"
"HSTECH","恒生科技指数","","4","2020-07-27"
"HSTECH2L","恒生科指2倍杠杆指数","","4","2020-11-23"
"HSTECHF","恒生科指期货指数","","4","2021-04-12"
"HSTECHS","恒生科指短仓指数","","4","2020-11-23"
"HSU","恒生公用事业分类指数","","","1985-01-02"
"HXC","霍特中概股指数","","5","9999-12-31"
"IBEX","西班牙IBEX35指数","","","9999-12-31"
"IBOV","巴西BOVESPA指数","","","1993-04-27"
"ICEXI","冰岛ICEX","","","9999-12-31"
"ICJ","芝加哥期权交易所标准普尔500指数2013年隐含相关指数","","","9999-12-31"
"ICX","互联网商业指数","","","9999-12-31"
"IHC","纳斯达克医疗保健指数","","","9999-12-31"
"IMCI","上期有色金属指数","","7","2013-04-19"
"IMOEX","俄罗斯MOEX Russia指数","","","9999-12-31"
"INDS","纳斯达克工业指数","","","9999-12-31"
"INDU","道琼斯工业平均指数","","","9999-12-31"
"INSR","纳斯达克保险指数","","","9999-12-31"
"IRTS","俄罗斯RTSI指数","","","1995-09-01"
"ISEQ","爱尔兰综合指数","","","9999-12-31"
"IXB","材料精选行业指数","","","9999-12-31"
"IXCO","纳斯达克计算机指数","","","9999-12-31"
"IXE","能源精选行业指数","","","1998-12-16"
"IXF","纳斯达克金融100指数","","","9999-12-31"
"IXI","工业精选行业指数","","","9999-12-31"
"IXIC","纳斯达克指数","","5","1971-02-05"
"IXM","金融精选行业指数","","","9999-12-31"
"IXR","消费者订单精选行业指数","","","9999-12-31"
"IXRE","房地产精选行业指数","","","9999-12-31"
"IXT","技术精选行业指数","","","1998-12-16"
"IXTC","纳斯达克电信指数","","","9999-12-31"
"IXU","公用事业精选行业指数","","","9999-12-31"
"IXV","医疗保健精选行业指数","","","9999-12-31"
"IXY","非必需消费品精选行业指数","","","9999-12-31"
"JCJ","芝加哥期权交易所标普500指数2011年隐含相关指数","","","9999-12-31"
"JGB","日本政府债券","","","9999-12-31"
"JKSE","印尼雅加达综合指数","","","1997-07-01"
"JPNK400","JPX-日经指数400","","","9999-12-31"
"JYVIX","CBOE/CME FX Yen波动率指数SM","","","9999-12-31"
"K200","KOSPI200指数","","","9999-12-31"
"K200M","Mini KOSPI200指数","","","9999-12-31"
"K300","KOSPI300指数","","","9999-12-31"
"KBK","纽约证券交易所Arca小型药物指数","","","9999-12-31"
"KCJ","芝加哥期权交易所标准普尔500指数2012年隐含相关指数","","","9999-12-31"
"KIX","PHLX KEEFE保险指数","","","9999-12-31"
"KLCI","富时马来西亚交易所KLCI指数","","","1993-12-03"
"KLSE","吉隆坡综合指数","","","2009-07-06"
"KOSDQ150","KOSDAQ150指数","","","9999-12-31"
"KOSPI200","韩国KOSPI200指数","","","9999-12-31"
"KRX","KBW区域银行业指数","","","9999-12-31"
"KS11","韩国KOSPI指数","","","1964-01-04"
"KSE100","巴基斯坦卡拉奇","","","9999-12-31"
"KSX","KBW资本市场指数","","","9999-12-31"
"L11140","中证香港100能源人民币指数","3","4","2009-06-16"
"L11141","中证香港100原材料人民币指数","3","4","2009-06-16"
"L11142","中证香港100工业人民币指数","3","4","2009-06-16"
"L11143","中证香港100可选消费人民币指数","3","4","2009-06-16"
"L11144","中证香港100主要消费人民币指数","3","4","2009-06-16"
"L11145","中证香港100医药卫生人民币指数","3","4","2009-06-16"
"L11146","中证香港100金融地产人民币指数","3","4","2009-06-16"
"L11147","中证香港100信息技术人民币指数","3","4","2009-06-16"
"L11148","中证香港100电信业务人民币指数","3","4","2009-06-16"
"L11149","中证香港100公用事业人民币指数","3","4","2009-06-16"
"L11150","中证海外内地股能源人民币指数","3","","2009-06-16"
"L11151","中证海外内地股原材料人民币指数","3","","2009-06-16"
"L11152","中证海外内地股工业人民币指数","3","","2009-06-16"
"L11153","中证海外内地股可选消费人民币指数","3","","2009-06-16"
"L11154","中证海外内地股主要消费人民币指数","3","","2009-06-16"
"L11155","中证海外内地股医药卫生人民币指数","3","","2009-06-16"
"L11156","中证海外内地股金融地产人民币指数","3","","2009-06-16"
"L11157","中证海外内地股信息技术人民币指数","3","","2009-06-16"
