"Stkcd","Trdmnt","Mretwd"
"600666","2020-10","-0.029630"
"600666","2020-11","0.038168"
"600666","2020-12","-0.088235"
"600666","2021-01","-0.120968"
"600666","2021-02","0.146789"
"600666","2021-03","0.176000"
"600666","2021-04","-0.020408"
"600666","2021-05","0.083333"
"600666","2021-06","0.333333"
"600667","2019-07","0.001324"
"600667","2019-08","-0.054233"
"600667","2019-09","0.040559"
"600667","2019-10","-0.020161"
"600667","2019-11","-0.039781"
"600667","2019-12","0.158571"
"600667","2020-01","0.183724"
"600667","2020-02","0.254167"
"600667","2020-03","-0.178571"
"600667","2020-04","0.091001"
"600667","2020-05","0.012048"
"600667","2020-06","0.095994"
"600667","2020-07","-0.024535"
"600667","2020-08","-0.023417"
"600667","2020-09","-0.089698"
"600667","2020-10","-0.006829"
"600667","2020-11","0.059921"
"600667","2020-12","-0.124189"
"600667","2021-01","-0.138624"
"600667","2021-02","0.105651"
"600667","2021-03","-0.081111"
"600667","2021-04","-0.060459"
"600667","2021-05","0.037323"
"600667","2021-06","0.151246"
"600668","2019-07","-0.034126"
"600668","2019-08","0.015742"
"600668","2019-09","0.154160"
"600668","2019-10","-0.029682"
"600668","2019-11","0.006555"
"600668","2019-12","0.143271"
"600668","2020-01","-0.094937"
"600668","2020-02","0.004895"
"600668","2020-03","-0.018789"
"600668","2020-04","0.102837"
"600668","2020-05","-0.055949"
"600668","2020-06","-0.006812"
"600668","2020-07","0.202221"
"600668","2020-08","-0.025596"
"600668","2020-09","-0.094328"
"600668","2020-10","-0.034278"
"600668","2020-11","0.026621"
"600668","2020-12","-0.070479"
"600668","2021-01","-0.079399"
"600668","2021-02","0.055944"
"600668","2021-03","0.047093"
"600668","2021-04","-0.141954"
"600668","2021-05","0.011466"
"600668","2021-06","-0.033198"
"600671","2019-07","0.146261"
"600671","2019-08","-0.008602"
"600671","2019-09","-0.017354"
"600671","2019-10","-0.047829"
"600671","2019-11","-0.075734"
"600671","2019-12","0.030100"
"600671","2020-01","0.012987"
"600671","2020-02","-0.080930"
"600671","2020-03","-0.057541"
"600671","2020-04","0.041628"
"600671","2020-05","-0.061279"
"600671","2020-06","-0.405866"
"600671","2020-07","0.404459"
"600671","2020-08","0.206349"
"600671","2020-09","-0.171053"
"600671","2020-10","0.064626"
"600671","2020-11","-0.037274"
"600671","2020-12","-0.047566"
"600671","2021-01","-0.085947"
"600671","2021-02","0.146124"
"600671","2021-03","-0.065410"
"600671","2021-04","0.002372"
"600671","2021-05","0.003550"
"600671","2021-06","-0.015330"
"600673","2019-07","0.011465"
"600673","2019-08","-0.031486"
"600673","2019-09","-0.050715"
"600673","2019-10","0.021918"
"600673","2019-11","0.184987"
"600673","2019-12","0.158371"
"600673","2020-01","-0.100586"
"600673","2020-02","-0.094463"
"600673","2020-03","-0.161870"
"600673","2020-04","-0.038627"
"600673","2020-05","-0.056548"
"600673","2020-06","0.089905"
"600673","2020-07","0.046310"
"600673","2020-08","-0.103734"
"600673","2020-09","-0.044753"
"600673","2020-10","-0.080775"
"600673","2020-11","-0.019332"
"600673","2020-12","-0.098566"
"600673","2021-01","-0.075547"
"600673","2021-02","0.096774"
"600673","2021-03","-0.027451"
"600673","2021-04","-0.054436"
"600673","2021-05","-0.023454"
"600673","2021-06","-0.019651"
"600674","2019-07","0.088740"
"600674","2019-08","0.055496"
"600674","2019-09","0.009100"
"600674","2019-10","-0.032064"
"600674","2019-11","-0.011387"
"600674","2019-12","0.031414"
"600674","2020-01","-0.075127"
"600674","2020-02","0.004391"
"600674","2020-03","0.005464"
"600674","2020-04","-0.025000"
"600674","2020-05","-0.010033"
"600674","2020-06","0.043919"
"600674","2020-07","0.067388"
"600674","2020-08","0.049215"
"600674","2020-09","-0.020958"
"600674","2020-10","0.026504"
"600674","2020-11","0.035750"
"600674","2020-12","-0.036433"
"600674","2021-01","0.089552"
"600674","2021-02","-0.020091"
"600674","2021-03","0.168686"
"600674","2021-04","-0.102073"
"600674","2021-05","0.042629"
"600674","2021-06","0.050256"
"600675","2019-07","0.003854"
"600675","2019-08","-0.105566"
"600675","2019-09","-0.027897"
"600675","2019-10","0.022075"
"600675","2019-11","-0.062635"
"600675","2019-12","0.071429"
"600675","2020-01","-0.019355"
"600675","2020-02","-0.083333"
"600675","2020-03","0.019139"
"600675","2020-04","-0.007042"
"600675","2020-05","-0.033097"
"600675","2020-06","-0.004890"
"600675","2020-07","0.080274"
"600675","2020-08","-0.007042"
"600675","2020-09","-0.078014"
"600675","2020-10","0.005128"
"600675","2020-11","-0.051020"
"600675","2020-12","-0.096774"
"600675","2021-01","0.023810"
"600675","2021-02","-0.011628"
"600675","2021-03","0.000000"
"600675","2021-04","-0.047059"
"600675","2021-05","0.003086"
"600675","2021-06","-0.036923"
"600676","2019-07","-0.049603"
"600676","2019-08","-0.085595"
"600676","2019-09","-0.013699"
"600676","2019-10","0.009259"
"600676","2019-11","-0.032110"
"600676","2019-12","0.023697"
"600676","2020-01","-0.009259"
"600676","2020-02","-0.093458"
"600676","2020-03","0.033505"
"600676","2020-04","-0.009975"
"600676","2020-05","0.168766"
"600676","2020-06","0.198276"
"600676","2020-07","0.057756"
"600676","2020-08","-0.059932"
"600676","2020-09","-0.010929"
"600676","2020-10","-0.023941"
"600676","2020-11","-0.030189"
"600676","2020-12","-0.048638"
"600676","2021-01","-0.147239"
"600676","2021-02","0.014388"
"600676","2021-03","0.099291"
"600676","2021-04","-0.040860"
"600676","2021-05","-0.008969"
"600676","2021-06","-0.070136"
"600677","2019-07","-0.211860"
"600677","2019-08","-0.027050"
"600677","2019-09","-0.031794"
"600677","2019-10","-0.387021"
"600677","2019-11","-0.071429"
"600677","2019-12","0.197802"
"600677","2020-01","-0.084862"
"600677","2020-02","-0.395990"
"600677","2020-03","-0.051867"
"600677","2020-04","-0.341357"
"600678","2019-07","-0.128378"
"600678","2019-08","-0.079457"
"600678","2019-09","0.016842"
"600678","2019-10","0.004141"
"600678","2019-11","0.111340"
"600678","2019-12","0.448980"
"600678","2020-01","-0.167734"
"600678","2020-02","0.103077"
"600678","2020-03","-0.096234"
"600678","2020-04","0.009259"
"600678","2020-05","-0.061162"
"600678","2020-06","-0.035831"
"600678","2020-07","0.268581"
"600678","2020-08","0.000000"
"600678","2020-09","-0.130493"
"600678","2020-10","-0.090352"
"600678","2020-11","0.136364"
"600678","2020-12","-0.096296"
"600678","2021-01","-0.142623"
"600678","2021-02","0.080306"
"600678","2021-03","0.061947"
"600678","2021-04","-0.080000"
"600678","2021-05","0.045290"
"600678","2021-06","-0.051993"
"600679","2019-07","-0.068052"
"600679","2019-08","-0.053805"
"600679","2019-09","-0.002437"
"600679","2019-10","0.021987"
"600679","2019-11","-0.053387"
"600679","2019-12","0.038721"
"600679","2020-01","-0.038898"
"600679","2020-02","-0.096965"
"600679","2020-03","-0.039216"
"600679","2020-04","-0.000972"
"600679","2020-05","0.143969"
"600679","2020-06","0.040816"
"600679","2020-07","0.086601"
"600679","2020-08","-0.009774"
"600679","2020-09","-0.057707"
"600679","2020-10","-0.022562"
"600679","2020-11","0.194559"
"600679","2020-12","-0.046929"
"600679","2021-01","-0.136857"
"600679","2021-02","0.003356"
"600679","2021-03","0.010870"
"600679","2021-04","0.015715"
"600679","2021-05","0.007329"
"600679","2021-06","-0.029252"
"600681","2019-07","-0.008065"
"600681","2019-08","-0.046070"
"600681","2019-09","-0.002841"
"600681","2019-10","0.002849"
"600681","2019-11","-0.032670"
"600681","2019-12","-0.001468"
"600681","2020-01","-0.098529"
"600681","2020-02","-0.114193"
"600681","2020-03","-0.007366"
"600681","2020-04","0.011132"
"600681","2020-05","0.013609"
"600681","2020-06","0.003922"
"600681","2020-07","0.056641"
"600681","2020-08","0.053604"
"600681","2020-09","-0.098246"
"600681","2020-10","-0.003891"
"600681","2020-11","0.007813"
"600681","2020-12","-0.017442"
"600681","2021-01","0.035503"
"600681","2021-02","-0.019048"
"600681","2021-03","0.110680"
"600681","2021-04","-0.098112"
"600681","2021-05","0.024793"
"600681","2021-06","-0.062500"
"600682","2019-07","0.047745"
"600682","2019-08","-0.033755"
"600682","2019-09","-0.058515"
"600682","2019-10","-0.046382"
"600682","2019-11","-0.104086"
"600682","2019-12","0.097720"
"600682","2020-01","-0.019782"
"600682","2020-02","-0.080727"
"600682","2020-03","-0.077936"
"600682","2020-04","-0.027381"
"600682","2020-05","0.119951"
"600682","2020-06","0.108197"
"600682","2020-07","0.706114"
"600682","2020-08","-0.232370"
"600682","2020-09","-0.160392"
"600682","2020-10","-0.076233"
"600682","2020-11","0.062136"
"600682","2020-12","0.029250"
"600682","2021-01","-0.161634"
"600682","2021-02","0.050847"
"600682","2021-03","-0.070565"
"600682","2021-04","0.111714"
"600682","2021-05","0.140488"
"600682","2021-06","-0.137739"
"600683","2019-07","-0.051064"
"600683","2019-08","-0.091928"
"600683","2019-09","-0.017284"
"600683","2019-10","-0.022613"
"600683","2019-11","0.069409"
"600683","2019-12","0.088942"
"600683","2020-01","-0.088300"
"600683","2020-02","-0.108959"
"600683","2020-03","0.010870"
"600683","2020-04","0.110215"
"600683","2020-05","-0.048426"
"600683","2020-06","-0.010178"
"600683","2020-07","0.102828"
"600683","2020-08","0.090909"
"600683","2020-09","-0.102564"
"600683","2020-10","-0.035714"
"600683","2020-11","0.071605"
"600683","2020-12","-0.076037"
"600683","2021-01","-0.012469"
"600683","2021-02","0.068182"
"600683","2021-03","0.052010"
"600683","2021-04","-0.038202"
"600683","2021-05","-0.025701"
"600683","2021-06","-0.046353"
"600684","2019-07","-0.028522"
"600684","2019-08","-0.054404"
"600684","2019-09","-0.005480"
"600684","2019-10","-0.002755"
"600684","2019-11","-0.022099"
"600684","2019-12","0.070621"
"600684","2020-01","-0.065963"
"600684","2020-02","-0.110169"
"600684","2020-03","-0.012698"
"600684","2020-04","-0.006431"
"600684","2020-05","0.064725"
"600684","2020-06","0.112589"
"600684","2020-07","0.005510"
"600684","2020-08","-0.024658"
"600684","2020-09","-0.019663"
"600684","2020-10","-0.091691"
"600684","2020-11","0.047319"
"600684","2020-12","-0.096386"
"600684","2021-01","-0.126667"
"600684","2021-02","0.087786"
"600684","2021-03","0.000000"
"600684","2021-04","0.417544"
"600684","2021-05","0.071782"
"600684","2021-06","-0.157044"
"600685","2019-07","0.078353"
"600685","2019-08","0.116995"
"600685","2019-09","-0.062293"
"600685","2019-10","-0.081717"
"600685","2019-11","-0.057618"
"600685","2019-12","0.002038"
"600685","2020-01","-0.010847"
"600685","2020-02","-0.108293"
"600685","2020-03","0.083782"
"600685","2020-04","0.058865"
"600685","2020-05","0.149364"
"600685","2020-06","-0.014569"
"600685","2020-07","1.225310"
"600685","2020-08","-0.124369"
"600685","2020-09","-0.098027"
"600685","2020-10","-0.127524"
"600685","2020-11","0.003085"
"600685","2020-12","0.021915"
"600685","2021-01","-0.082393"
"600685","2021-02","0.069291"
"600685","2021-03","-0.062117"
"600685","2021-04","-0.131235"
"600685","2021-05","-0.001882"
"600685","2021-06","-0.019330"
"600686","2019-07","0.027926"
"600686","2019-08","-0.038810"
"600686","2019-09","-0.024226"
"600686","2019-10","-0.030345"
"600686","2019-11","-0.051209"
"600686","2019-12","0.052474"
"600686","2020-01","-0.019943"
"600686","2020-02","-0.018895"
"600686","2020-03","-0.080000"
"600686","2020-04","-0.067633"
"600686","2020-05","0.119171"
"600686","2020-06","-0.129630"
"600686","2020-07","0.075340"
"600686","2020-08","0.016556"
"600686","2020-09","-0.026059"
"600686","2020-10","0.115385"
"600686","2020-11","0.143928"
"600686","2020-12","0.127130"
"600686","2021-01","-0.239535"
"600686","2021-02","-0.013761"
"600686","2021-03","-0.010853"
"600686","2021-04","0.028213"
"600686","2021-05","0.045732"
"600686","2021-06","-0.010204"
"600687","2019-07","-0.066667"
"600687","2019-08","-0.028571"
"600687","2019-09","0.000000"
"600687","2019-10","-0.215686"
"600687","2019-11","0.037500"
"600687","2019-12","0.048193"
"600687","2020-01","-0.172414"
"600687","2020-02","-0.125000"
"600687","2020-03","-0.111111"
"600687","2020-04","-0.125000"
"600687","2020-05","0.163265"
"600687","2020-06","-0.008772"
"600687","2020-07","0.106195"
"600687","2020-08","0.032000"
"600687","2020-09","-0.031008"
"600687","2020-10","-0.152000"
"600687","2020-11","-0.160377"
"600687","2020-12","-0.438202"
"600687","2021-01","-0.360000"
"600687","2021-02","-0.062500"
"600688","2019-07","-0.025795"
"600688","2019-08","-0.117155"
"600688","2019-09","-0.011848"
"600688","2019-10","-0.050360"
"600688","2019-11","-0.012626"
"600688","2019-12","-0.010230"
"600688","2020-01","0.002584"
"600688","2020-02","0.030928"
"600688","2020-03","-0.027500"
"600688","2020-04","0.033419"
"600688","2020-05","-0.114428"
"600688","2020-06","-0.022472"
"600688","2020-07","0.064620"
"600688","2020-08","-0.027855"
"600688","2020-09","-0.045845"
"600688","2020-10","-0.006006"
"600688","2020-11","0.069487"
"600688","2020-12","-0.028249"
"600688","2021-01","-0.002907"
"600688","2021-02","0.078717"
"600688","2021-03","-0.045946"
"600688","2021-04","0.039660"
"600688","2021-05","-0.005450"
"600688","2021-06","0.030137"
"600689","2019-07","-0.019078"
"600689","2019-08","-0.083486"
"600689","2019-09","-0.014014"
"600689","2019-10","0.038579"
"600689","2019-11","-0.099707"
"600689","2019-12","0.064061"
"600689","2020-01","-0.061224"
"600689","2020-02","-0.095652"
"600689","2020-03","-0.031250"
"600689","2020-04","-0.022333"
"600689","2020-05","0.055838"
"600689","2020-06","-0.024911"
"600689","2020-07","0.065432"
"600689","2020-08","0.028969"
"600689","2020-09","-0.134009"
"600689","2020-10","-0.018205"
"600689","2020-11","0.022517"
"600689","2020-12","-0.084197"
"600689","2021-01","-0.137199"
"600689","2021-02","0.021311"
"600689","2021-03","0.057785"
"600689","2021-04","0.086495"
"600689","2021-05","-0.006983"
"600689","2021-06","-0.067511"
"600690","2019-07","-0.026605"
"600690","2019-08","-0.032763"
"600690","2019-09","-0.038341"
"600690","2019-10","0.045752"
"600690","2019-11","0.066250"
"600690","2019-12","0.143025"
"600690","2020-01","-0.047692"
"600690","2020-02","-0.083468"
"600690","2020-03","-0.153937"
"600690","2020-04","0.073611"
"600690","2020-05","0.070505"
"600690","2020-06","0.069486"
"600690","2020-07","0.039408"
"600690","2020-08","0.238889"
"600690","2020-09","-0.021525"
"600690","2020-10","0.139322"
"600690","2020-11","0.084875"
"600690","2020-12","0.083055"
"600690","2021-01","0.090380"
"600690","2021-02","-0.091994"
"600690","2021-03","0.078147"
"600690","2021-04","0.062540"
"600690","2021-05","-0.089345"
"600690","2021-06","-0.141200"
"600691","2019-07","-0.034221"
"600691","2019-08","-0.047244"
"600691","2019-09","-0.024793"
"600691","2019-10","-0.101695"
"600691","2019-11","-0.023585"
"600691","2019-12","0.014493"
"600691","2020-01","-0.061905"
"600691","2020-02","-0.065990"
"600691","2020-03","0.005435"
"600691","2020-04","0.059459"
"600691","2020-05","-0.020408"
"600691","2020-06","0.000000"
"600691","2020-07","0.093750"
"600691","2020-08","0.028571"
"600691","2020-09","-0.069444"
"600691","2020-10","-0.019900"
"600691","2020-11","0.243655"
"600691","2020-12","-0.032653"
"600691","2021-01","-0.059072"
"600691","2021-02","0.206278"
"600691","2021-03","-0.022305"
"600691","2021-04","0.114068"
"600691","2021-05","0.047782"
"600691","2021-06","0.114006"
"600692","2019-07","-0.069767"
"600692","2019-08","-0.072222"
"600692","2019-09","0.014970"
"600692","2019-10","-0.019174"
"600692","2019-11","-0.096241"
"600692","2019-12","0.063228"
"600692","2020-01","-0.035994"
"600692","2020-02","-0.116883"
"600692","2020-03","0.176471"
"600692","2020-04","-0.020313"
"600692","2020-05","0.108453"
"600692","2020-06","0.017266"
"600692","2020-07","0.001414"
"600692","2020-08","0.042373"
"600692","2020-09","-0.135501"
"600692","2020-10","0.000000"
"600692","2020-11","0.051724"
"600692","2020-12","0.043219"
"600692","2021-01","-0.125714"
"600692","2021-02","0.104575"
"600692","2021-03","0.122781"
"600692","2021-04","-0.137022"
"600692","2021-05","-0.041221"
"600692","2021-06","-0.055732"
"600693","2019-07","0.013540"
"600693","2019-08","-0.026718"
"600693","2019-09","-0.001961"
"600693","2019-10","0.031434"
"600693","2019-11","-0.022857"
"600693","2019-12","0.019493"
"600693","2020-01","0.007648"
"600693","2020-02","-0.087287"
"600693","2020-03","0.041580"
"600693","2020-04","-0.037924"
"600693","2020-05","-0.037344"
"600693","2020-06","0.045259"
"600693","2020-07","0.245361"
"600693","2020-08","-0.049669"
"600693","2020-09","-0.121951"
"600693","2020-10","-0.085317"
"600693","2020-11","-0.010846"
"600693","2020-12","-0.054825"
"600693","2021-01","-0.032483"
"600693","2021-02","0.002398"
"600693","2021-03","0.000000"
"600693","2021-04","0.002392"
"600693","2021-05","0.021480"
"600693","2021-06","-0.023364"
"600694","2019-07","-0.022931"
"600694","2019-08","-0.031903"
"600694","2019-09","-0.017424"
"600694","2019-10","0.003084"
"600694","2019-11","-0.006533"
"600694","2019-12","0.059574"
"600694","2020-01","-0.037240"
"600694","2020-02","-0.093667"
"600694","2020-03","-0.011715"
"600694","2020-04","-0.057578"
"600694","2020-05","0.103774"
"600694","2020-06","0.008049"
"600694","2020-07","0.084619"
"600694","2020-08","-0.037663"
"600694","2020-09","-0.067093"
"600694","2020-10","-0.031250"
"600694","2020-11","0.043747"
"600694","2020-12","-0.140559"
"600694","2021-01","-0.107882"
"600694","2021-02","0.053562"
"600694","2021-03","0.153040"
"600694","2021-04","-0.043182"
"600694","2021-05","0.014252"
"600694","2021-06","-0.027635"
"600695","2019-07","-0.053712"
"600695","2019-08","-0.108514"
"600695","2019-09","0.061798"
"600695","2019-10","-0.054674"
"600695","2019-11","-0.048508"
"600695","2019-12","0.719608"
"600695","2020-01","-0.156214"
"600695","2020-02","0.105406"
"600695","2020-03","-0.045232"
"600695","2020-04","-0.069142"
"600695","2020-05","-0.033012"
"600695","2020-06","0.112376"
"600695","2020-07","-0.005115"
"600695","2020-08","-0.023136"
"600695","2020-09","-0.096053"
"600695","2020-10","-0.125182"
"600695","2020-11","0.181364"
"600695","2020-12","-0.032394"
"600695","2021-01","-0.174673"
"600695","2021-02","-0.243386"
"600695","2021-03","0.018648"
"600695","2021-04","-0.363844"
"600695","2021-05","0.025180"
"600695","2021-06","0.312281"
"600696","2019-07","0.024444"
"600696","2019-08","0.105206"
"600696","2019-09","0.277723"
"600696","2019-10","0.006144"
"600696","2019-11","0.008397"
"600696","2019-12","-0.026495"
"600696","2020-01","-0.121306"
"600696","2020-02","-0.103540"
"600696","2020-03","0.214215"
"600696","2020-04","0.012195"
"600696","2020-05","-0.122088"
"600696","2020-06","-0.184812"
"600696","2020-07","-0.012346"
"600696","2020-08","0.013636"
"600696","2020-09","-0.086323"
"600696","2020-10","-0.041718"
"600696","2020-11","0.111396"
"600696","2020-12","0.347926"
"600696","2021-01","0.047008"
"600696","2021-02","0.138775"
"600696","2021-03","0.186380"
"600696","2021-04","0.207251"
"600696","2021-05","0.422422"
"600696","2021-06","0.564391"
"600697","2019-07","-0.022325"
"600697","2019-08","-0.042778"
"600697","2019-09","0.014510"
"600697","2019-10","-0.027460"
"600697","2019-11","-0.038824"
"600697","2019-12","0.086291"
"600697","2020-01","-0.049014"
"600697","2020-02","-0.099526"
"600697","2020-03","-0.016447"
"600697","2020-04","-0.034783"
"600697","2020-05","0.079695"
"600697","2020-06","-0.003851"
"600697","2020-07","0.193431"
"600697","2020-08","-0.080618"
"600697","2020-09","-0.076276"
"600697","2020-10","-0.035761"
"600697","2020-11","0.017532"
"600697","2020-12","-0.074221"
"600697","2021-01","-0.068719"
"600697","2021-02","0.020753"
"600697","2021-03","-0.012801"
"600697","2021-04","-0.003814"
"600697","2021-05","0.052067"
"600697","2021-06","-0.010917"
"600698","2019-07","0.032609"
"600698","2019-08","-0.007018"
"600698","2019-09","0.021202"
"600698","2019-10","0.000000"
"600698","2019-11","0.000000"
"600698","2019-12","0.010381"
"600698","2020-01","-0.030822"
"600698","2020-02","-0.116608"
"600698","2020-03","-0.008000"
"600698","2020-04","-0.024194"
"600698","2020-05","-0.152893"
"600698","2020-06","0.019512"
"600698","2020-07","0.105263"
"600698","2020-08","0.064935"
"600698","2020-09","-0.073171"
"600698","2020-10","-0.065790"
"600698","2020-11","0.070422"
"600698","2020-12","0.087719"
"600698","2021-01","-0.084677"
"600698","2021-02","0.044053"
"600698","2021-03","0.054852"
"600698","2021-04","0.032000"
"600698","2021-05","0.244186"
"600698","2021-06","0.031153"
"600699","2019-07","0.021161"
"600699","2019-08","-0.034018"
"600699","2019-09","0.152159"
"600699","2019-10","-0.153403"
"600699","2019-11","0.042234"
"600699","2019-12","0.169935"
"600699","2020-01","0.213966"
"600699","2020-02","0.208928"
"600699","2020-03","-0.284735"
"600699","2020-04","0.083023"
"600699","2020-05","-0.031450"
"600699","2020-06","0.208016"
"600699","2020-07","-0.050025"
"600699","2020-08","0.017731"
"600699","2020-09","-0.035279"
"600699","2020-10","0.082618"
"600699","2020-11","0.036280"
"600699","2020-12","0.020523"
"600699","2021-01","0.051262"
"600699","2021-02","-0.193548"
"600699","2021-03","-0.162326"
"600699","2021-04","0.006663"
"600699","2021-05","-0.007722"
"600699","2021-06","0.430772"
"600701","2019-07","0.016194"
"600701","2019-08","-0.119522"
"600701","2019-09","0.013574"
"600701","2019-10","-0.272321"
"600701","2019-11","0.159509"
"600701","2019-12","-0.047619"
"600701","2020-01","0.050000"
"600701","2020-02","-0.068783"
"600701","2020-03","-0.125000"
"600701","2020-04","-0.240260"
"600701","2021-03","-0.743590"
"600701","2021-04","0.500001"
"600702","2019-07","-0.019500"
"600702","2019-08","0.035517"
"600702","2019-09","0.091670"
"600702","2019-10","0.011330"
"600702","2019-11","-0.043822"
"600702","2019-12","0.034114"
"600702","2020-01","-0.044319"
"600702","2020-02","-0.171548"
"600702","2020-03","-0.040404"
"600702","2020-04","0.053509"
"600702","2020-05","0.156536"
"600702","2020-06","0.344492"
"600702","2020-07","-0.009906"
"600702","2020-08","0.052731"
"600702","2020-09","-0.197277"
"600702","2020-10","0.439680"
"600702","2020-11","0.328079"
"600702","2020-12","0.434520"
"600702","2021-01","-0.151685"
"600702","2021-02","-0.019454"
"600702","2021-03","0.164767"
"600702","2021-04","0.534791"
"600702","2021-05","0.535852"
"600702","2021-06","0.095577"
"600703","2019-07","0.015071"
"600703","2019-08","-0.037091"
"600703","2019-09","0.301294"
"600703","2019-10","0.079545"
"600703","2019-11","0.094079"
"600703","2019-12","0.104029"
"600703","2020-01","0.228758"
"600703","2020-02","0.092642"
"600703","2020-03","-0.223124"
"600703","2020-04","0.146736"
"600703","2020-05","0.059199"
"600703","2020-06","0.079093"
"600703","2020-07","0.077600"
"600703","2020-08","0.007424"
"600703","2020-09","-0.099853"
"600703","2020-10","-0.090053"
"600703","2020-11","0.207827"
"600703","2020-12","0.005959"
"600703","2021-01","0.094780"
"600703","2021-02","0.012513"
"600703","2021-03","-0.222445"
"600703","2021-04","0.078179"
"600703","2021-05","0.102390"
"600703","2021-06","0.158294"
"600704","2019-07","0.009225"
"600704","2019-08","-0.031079"
"600704","2019-09","0.033962"
"600704","2019-10","0.020073"
"600704","2019-11","-0.091234"
"600704","2019-12","0.033465"
"600704","2020-01","-0.038095"
"600704","2020-02","-0.055446"
"600704","2020-03","0.006289"
"600704","2020-04","-0.025000"
"600704","2020-05","-0.049145"
"600704","2020-06","0.001718"
"600704","2020-07","0.087886"
"600704","2020-08","0.067686"
"600704","2020-09","-0.055215"
"600704","2020-10","-0.043290"
"600704","2020-11","0.038462"
"600704","2020-12","-0.047930"
"600704","2021-01","-0.022883"
"600704","2021-02","0.093677"
"600704","2021-03","0.040685"
"600704","2021-04","-0.049383"
"600704","2021-05","0.560606"
"600704","2021-06","0.119384"
"600705","2019-07","-0.049815"
"600705","2019-08","-0.093204"
"600705","2019-09","0.000000"
"600705","2019-10","-0.021413"
"600705","2019-11","-0.006565"
"600705","2019-12","0.076227"
"600705","2020-01","-0.063918"
"600705","2020-02","-0.061674"
"600705","2020-03","-0.077465"
"600705","2020-04","0.000000"
"600705","2020-05","-0.035623"
"600705","2020-06","0.044855"
"600705","2020-07","0.196970"
"600705","2020-08","0.061181"
"600705","2020-09","-0.127237"
"600705","2020-10","0.019471"
"600705","2020-11","0.064073"
"600705","2020-12","-0.058065"
"600705","2021-01","-0.061644"
"600705","2021-02","0.000000"
"600705","2021-03","-0.026764"
"600705","2021-04","-0.030000"
"600705","2021-05","0.025773"
"600705","2021-06","-0.027638"
"600706","2019-07","-0.001563"
"600706","2019-08","-0.076053"
"600706","2019-09","-0.021135"
"600706","2019-10","-0.019318"
"600706","2019-11","-0.049826"
"600706","2019-12","0.076829"
"600706","2020-01","-0.081540"
"600706","2020-02","-0.110974"
"600706","2020-03","-0.008322"
"600706","2020-04","0.018182"
"600706","2020-05","0.004121"
"600706","2020-06","-0.014145"
"600706","2020-07","0.062587"
"600706","2020-08","0.092932"
"600706","2020-09","-0.119760"
"600706","2020-10","-0.024490"
"600706","2020-11","0.065551"
"600706","2020-12","-0.064136"
"600706","2021-01","-0.117483"
"600706","2021-02","0.052298"
"600706","2021-03","0.036145"
"600706","2021-04","0.023256"
"600706","2021-05","-0.042614"
"600706","2021-06","0.048961"
"600707","2019-07","0.097804"
"600707","2019-08","-0.170909"
"600707","2019-09","-0.008772"
"600707","2019-10","-0.039823"
"600707","2019-11","-0.131337"
"600707","2019-12","0.114058"
"600707","2020-01","-0.071429"
"600707","2020-02","0.153846"
"600707","2020-03","-0.146667"
"600707","2020-04","0.070313"
"600707","2020-05","-0.048662"
"600707","2020-06","0.166240"
"600707","2020-07","0.032895"
"600707","2020-08","-0.040340"
"600707","2020-09","-0.101770"
"600707","2020-10","-0.002463"
"600707","2020-11","0.595062"
"600707","2020-12","0.030960"
"600707","2021-01","0.121622"
"600707","2021-02","0.135207"
"600707","2021-03","0.324292"
"600707","2021-04","-0.024933"
"600707","2021-05","-0.043836"
"600707","2021-06","-0.101242"
"600708","2019-07","-0.023297"
"600708","2019-08","-0.321101"
"600708","2019-09","-0.048649"
"600708","2019-10","-0.017045"
"600708","2019-11","-0.063584"
"600708","2019-12","0.086420"
"600708","2020-01","-0.079545"
"600708","2020-02","-0.092593"
"600708","2020-03","0.030612"
"600708","2020-04","-0.029703"
"600708","2020-05","-0.013605"
"600708","2020-06","0.003571"
"600708","2020-07","0.056939"
"600708","2020-08","-0.006734"
"600708","2020-09","-0.061017"
"600708","2020-10","-0.054152"
"600708","2020-11","0.041985"
"600708","2020-12","-0.065934"
"600708","2021-01","-0.086275"
"600708","2021-02","0.055794"
"600708","2021-03","0.004065"
"600708","2021-04","0.000000"
"600708","2021-05","0.016194"
"600708","2021-06","-0.027922"
"600710","2019-07","0.001739"
"600710","2019-08","-0.006944"
"600710","2019-09","-0.082168"
"600710","2019-10","0.009524"
"600710","2019-11","-0.003774"
"600710","2019-12","0.051136"
"600710","2020-01","-0.048649"
"600710","2020-02","0.096591"
"600710","2020-03","-0.150259"
"600710","2020-04","-0.056911"
"600710","2020-05","-0.025862"
"600710","2020-06","-0.017815"
"600710","2020-07","0.225806"
"600710","2020-08","-0.013158"
"600710","2020-09","-0.099048"
"600710","2020-10","0.109937"
"600710","2020-11","0.066667"
"600710","2020-12","0.000000"
"600710","2021-01","-0.158929"
"600710","2021-02","0.055202"
"600710","2021-03","0.160966"
"600710","2021-04","0.008666"
"600710","2021-05","0.140893"
"600710","2021-06","-0.033171"
"600711","2019-07","-0.055453"
"600711","2019-08","0.070450"
"600711","2019-09","-0.063985"
"600711","2019-10","-0.054687"
"600711","2019-11","-0.037190"
"600711","2019-12","0.135193"
"600711","2020-01","-0.068053"
"600711","2020-02","-0.028398"
